number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v
15134,KLK,20.44,-25.45,Trachylepis sparsa,F,1969-11-30,11.75,NA,67,108,36.1,35.4,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1145,spring,diurnal,no,no,0.051
15135,KLK,20.44,-25.45,Trachylepis spilogaster,F,1969-11-30,11.95,NA,70,82,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1157,spring,diurnal,yes,no,0.065
15136,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1969-11-30,12.12,NA,69,85,37.7,34.5,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1207,spring,diurnal,yes,no,0.04
15137,KLK,20.44,-25.45,Trachylepis spilogaster,J,1969-11-30,12.27,NA,26,NA,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1216,spring,diurnal,no,no,0.002
15138,KLK,20.44,-25.45,Trachylepis spilogaster,F,1969-11-30,12.3,NA,70,88,37,35.5,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1218,spring,diurnal,yes,no,0.01
15139,KLK,20.44,-25.45,Trachylepis spilogaster,F,1969-11-30,12.75,NA,62,90,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1245,spring,diurnal,yes,no,0.15
15141,KLK,20.44,-25.45,Agama aculeata,M,1969-11-30,12.83,NA,115,166,37,35.6,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,1250,spring,diurnal,yes,no,1.5
15142,KLK,20.44,-25.45,Trachylepis sparsa,F,1969-11-30,13,NA,93,123,37.1,34.3,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1300,spring,diurnal,yes,no,0.05
15143,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1969-11-30,13.08,NA,47,NA,NA,NA,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1305,spring,diurnal,no,no,0.025
15144,KLK,20.44,-25.45,Agama aculeata,F,1969-11-30,15.5,NA,88,111,38,35.6,11,1.Kalahari-RBH-FieldBook 15002-165073,1530,spring,diurnal,yes,no,1
15145,KLK,20.44,-25.45,Trachylepis sparsa,J,1969-11-30,15.58,NA,31,48,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1535,spring,diurnal,no,no,NA
15146,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1969-11-30,16.08,NA,54,116,41.4,37.5,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1605,spring,diurnal,no,no,0.04
15147,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1969-11-30,16.3,NA,54,121,41,35,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1618,spring,diurnal,no,no,0.2
15148,KLK,20.44,-25.45,Trachylepis occidentalis,M,1969-11-30,16.42,NA,63,109,39.6,36,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1625,spring,diurnal,no,no,0.145
15149,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1969-11-30,16.68,NA,54,121,40.1,36.7,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,1641,spring,diurnal,no,no,0.1
15150,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1969-11-30,16.77,NA,49,112,41.5,36.4,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1646,spring,diurnal,no,no,0.02
15151,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1969-11-30,16.85,NA,53,109,38.3,36,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1651,spring,diurnal,yes,no,0.015
15152,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1969-11-30,16.95,NA,53,108,38.7,36.1,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1657,spring,diurnal,no,no,0.15
15153,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1969-11-30,18.5,NA,50,129,38,34.3,11,7.Kalahari-LC-FieldBook-18528-19938.pdf,1830,spring,diurnal,no,no,0.085
15154,KLK,20.44,-25.45,Trachylepis occidentalis,M,1969-11-30,18.55,NA,83,135,38,34.4,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1833,spring,diurnal,yes,no,0.125
15155,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1969-11-30,18.65,NA,44,76,38.8,34.4,11,7.Kalahari-LC-FieldBook-18528-19938.pdf,1839,spring,diurnal,no,no,0.05
15156,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1969-11-30,18.73,NA,58,124,NA,NA,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1844,spring,diurnal,yes,no,0.06
15157,KLK,20.44,-25.45,Trachylepis sparsa,M,1969-11-30,18.85,NA,83,NA,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1851,spring,diurnal,yes,no,0.2
15158,KLK,20.44,-25.45,Agama aculeata,F,1969-11-30,18.87,NA,92,110,NA,NA,11,1.Kalahari-RBH-FieldBook 15002-165073,1852,spring,diurnal,yes,no,0.955
15159,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1969-11-30,21.23,NA,94,68,30,27,11,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2114,spring,nocturnal,no,no,0.4
15160,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1969-11-30,21.37,NA,92,74,30,27.2,11,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2122,spring,nocturnal,no,no,0.01
15161,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1969-11-30,23.08,NA,95,87,NA,NA,11,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2305,spring,nocturnal,no,no,NA
15162,KLK,20.44,-25.45,Chondrodactylus bibronii,F,1969-11-30,23.13,NA,56,53,NA,NA,11,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2308,spring,nocturnal,no,yes,0.01
15163,KLI,20.58,-27.01,Agama aculeata,M,1969-12-01,NA,NA,94,130,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,NA,summer,diurnal,yes,no,1.5
15164,KLI,20.58,-27.01,Ptenopus garrulus,F,1969-12-01,20.58,NA,54,36,NA,NA,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,2035,summer,nocturnal,no,no,0.2
15165,KLI,20.58,-27.01,Chondrodactylus bibronii,M,1969-12-01,22.12,NA,86,NA,28.2,29.2,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2207,summer,nocturnal,no,no,NA
15166,KLI,21.48,-27.04,Agama aculeata,M,1969-12-02,14.3,NA,95,140,38.4,34.2,12,1.Kalahari-RBH-FieldBook 15002-165073,1418,summer,diurnal,yes,no,1.1
15167,KLI,21.48,-27.04,Trachylepis spilogaster,NA,1969-12-02,14.38,NA,33,57,NA,34.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1423,summer,diurnal,no,no,NA
15168,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,14.67,NA,67,97,38,34.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1440,summer,diurnal,yes,no,0.05
15169,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,14.83,NA,75,58,36.3,34,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1450,summer,diurnal,yes,no,0.1
15171,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1969-11-29,16.62,NA,57,111,39,35.9,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1637,spring,diurnal,yes,no,0.05
15172,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1969-11-29,16.8,NA,45,115,39.8,36,11,7.Kalahari-LC-FieldBook-18528-19938.pdf,1648,spring,diurnal,no,no,0.031
15173,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1969-11-29,18,NA,50,133,38.3,35,11,7.Kalahari-LC-FieldBook-18528-19938.pdf,1800,spring,diurnal,no,no,0.015
15174,KLK,20.44,-25.45,Trachylepis occidentalis,F,1969-11-29,18.42,NA,64,116,37.6,34.8,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1825,spring,diurnal,no,no,0.1
15175,KLK,20.44,-25.45,Agama aculeata,F,1969-11-29,18.58,NA,56,102,39,35.2,11,1.Kalahari-RBH-FieldBook 15002-165073,1835,spring,diurnal,no,no,1
15176,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1969-11-29,13.8,NA,NA,117,36,33,11,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1348,spring,diurnal,yes,no,0.125
15177,KLK,20.44,-25.45,Trachylepis occidentalis,F,1969-11-29,NA,NA,99,130,NA,NA,11,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,spring,diurnal,yes,no,0.21
15178,KLK,20.44,-25.45,Pachydactylus wahlbergii,M,1969-11-29,20.83,NA,47,NA,NA,NA,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,2050,spring,nocturnal,no,no,NA
15179,KLK,20.44,-25.45,Ptenopus garrulus,M,1969-11-29,21.25,NA,51,35,NA,NA,11,7.Kalahari-LC-FieldBook-18528-19938.pdf,2115,spring,nocturnal,no,no,NA
15180,KLK,20.44,-25.45,Chondrodactylus angulifer,M,1969-11-29,NA,NA,90,69,25.6,27.2,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,spring,nocturnal,no,no,NA
15181,KLK,20.44,-25.45,Pachydactylus wahlbergii,F,1969-11-29,22.02,NA,56,44,NA,NA,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,2201,spring,nocturnal,no,no,0.05
15182,KLK,20.44,-25.45,Pachydactylus wahlbergii,M,1969-11-29,22.03,NA,42,NA,NA,NA,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,2202,spring,nocturnal,no,no,0.03
15183,KLK,20.44,-25.45,Pachydactylus wahlbergii,F,1969-11-29,22.25,NA,56,54,26.2,24.7,11,2.Kalahari-LC-FieldBook-15001-16385.pdf,2215,spring,nocturnal,no,no,0.025
15184,KLK,20.44,-25.45,Chondrodactylus angulifer,M,1969-11-29,22.42,NA,41,34,NA,NA,11,5.Kalahari-LC-FieldBook-16426-18493.pdf,2225,spring,nocturnal,no,no,0.2
15185,KLI,20.58,-27.01,Chondrodactylus bibronii,F,1969-12-01,20.58,NA,56,57,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2035,summer,nocturnal,no,no,NA
15186,KLI,20.58,-27.01,Chondrodactylus bibronii,F,1969-12-01,21.58,NA,72,51,30.6,30,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2135,summer,nocturnal,no,no,NA
15187,KLI,20.58,-27.01,Chondrodactylus bibronii,M,1969-12-01,21.62,NA,82,71,31.4,29.8,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2137,summer,nocturnal,no,yes,NA
15188,KLI,20.58,-27.01,Chondrodactylus bibronii,F,1969-12-01,21.63,NA,73,70,31.6,29.4,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2138,summer,nocturnal,no,no,NA
15189,KLI,20.58,-27.01,Agama aculeata,M,1969-12-01,18.5,NA,114,175,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,1830,summer,diurnal,yes,no,NA
15190,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,15.48,NA,73,64,37,34.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1489,summer,diurnal,yes,no,0.25
15191,KLI,21.48,-27.04,Trachylepis spilogaster,M,1969-12-02,14.32,NA,61,NA,37,34.6,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1419,summer,diurnal,yes,no,0.2
15192,KLI,21.48,-27.04,Agama aculeata,M,1969-12-02,14.55,NA,100,159,40.4,34.6,12,1.Kalahari-RBH-FieldBook 15002-165073,1433,summer,diurnal,yes,no,0.7
15193,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,14.78,NA,56,44,35.8,34.4,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1447,summer,diurnal,no,no,0.125
15194,KLI,21.48,-27.04,Agama aculeata,F,1969-12-02,14.9,NA,82,106,36.2,34.8,12,1.Kalahari-RBH-FieldBook 15002-165073,1454,summer,diurnal,yes,no,1.5
15195,KLI,21.48,-27.04,Trachylepis spilogaster,M,1969-12-02,14.98,NA,69,85,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1459,summer,diurnal,yes,no,0.035
15196,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,15.33,NA,85,92,38.7,35.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1520,summer,diurnal,yes,no,0.08
15197,KLI,21.48,-27.04,Trachylepis spilogaster,M,1969-12-02,15.35,NA,69,NA,35.8,35.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1521,summer,diurnal,yes,no,0.07
15198,KLI,21.48,-27.04,Trachylepis spilogaster,F,1969-12-02,15.5,NA,65,70,34.8,34.8,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1530,summer,diurnal,yes,no,0.05
15199,KLI,21.48,-27.04,Trachylepis spilogaster,M,1969-12-02,15.75,NA,71,101,37.4,33.3,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1545,summer,diurnal,yes,no,0.14
15200,KLI,21.38,-26.51,Chondrodactylus angulifer,F,1969-12-03,20.5,NA,97,68,24.8,27.2,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2030,summer,nocturnal,no,no,0.6
15201,KLI,21.52,-26.55,Heliobolus lugubris,F,1969-12-03,8.92,NA,57,128,39.3,30,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,855,summer,diurnal,yes,no,NA
15202,KLI,21.52,-26.55,Pedioplanis lineoocellata,F,1969-12-03,9.12,NA,56,113,35.6,28.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,907,summer,diurnal,yes,no,0.075
15203,KLI,21.52,-26.55,Trachylepis spilogaster,F,1969-12-03,9.45,NA,58,83,35,28.2,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,927,summer,diurnal,no,no,0.35
15204,KLI,21.52,-26.55,Trachylepis spilogaster,F,1969-12-03,9.68,NA,76,95,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,941,summer,diurnal,yes,no,0.02
15205,KLI,21.38,-26.51,Trachylepis spilogaster,M,1969-12-03,17.17,NA,67,96,35.2,33.8,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1710,summer,diurnal,yes,no,0.36
15206,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-03,17.38,NA,61,86,34.8,33.5,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1723,summer,diurnal,yes,no,0.15
15207,KLI,21.38,-26.51,Pedioplanis lineoocellata,M,1969-12-03,17.52,NA,55,137,38,33.4,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1731,summer,diurnal,no,no,0.11
15208,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-03,17.67,NA,63,63,35.7,33.3,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1740,summer,diurnal,yes,no,0.3
15209,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-03,17.88,NA,62,90,35.3,33.5,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1753,summer,diurnal,yes,no,0.21
15210,KLI,21.38,-26.51,Pedioplanis lineoocellata,M,1969-12-03,18.13,NA,60,145,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1808,summer,diurnal,yes,no,0.15
15211,KLI,21.38,-26.51,Pachydactylus rugosus,M,1969-12-03,21.92,NA,50,39,25,24.7,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2155,summer,nocturnal,no,no,NA
15212,KLI,21.38,-26.51,Pachydactylus wahlbergii,F,1969-12-03,22.38,NA,57,45,22,22.5,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,2223,summer,nocturnal,no,no,NA
15213,KLI,21.38,-26.51,Pachydactylus wahlbergii,M,1969-12-03,22.55,NA,45,41,NA,NA,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,2233,summer,nocturnal,no,no,0.075
15214,KLI,21.38,-26.51,Chondrodactylus angulifer,M,1969-12-03,22.62,NA,42,31,NA,NA,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2237,summer,nocturnal,no,no,0.05
15215,KLI,21.38,-26.51,Chondrodactylus angulifer,F,1969-12-03,23.2,NA,90,38,19.5,22,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2312,summer,nocturnal,no,no,0.45
15216,KLI,21.38,-26.51,Chondrodactylus angulifer,M,1969-12-03,23.25,NA,48,37,NA,NA,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2315,summer,nocturnal,no,no,0.2
15217,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-04,8.92,NA,59,87,34.7,31,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,855,summer,diurnal,no,no,0.15
15218,KLI,21.38,-26.51,Pedioplanis lineoocellata,F,1969-12-04,9.17,NA,60,115,35.8,31.5,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,910,summer,diurnal,yes,no,0.07
15219,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-04,9.92,NA,60,99,36.4,33.1,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,summer,diurnal,yes,no,0.4
15220,KLI,21.38,-26.51,Agama aculeata,M,1969-12-04,10.75,NA,NA,NA,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,1045,summer,diurnal,NA,no,3.005
15221,KLI,21.33,-26.51,Agama aculeata,F,1969-12-04,NA,NA,NA,NA,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,NA,summer,diurnal,NA,no,1
15222,KLI,21.33,-26.51,Agama aculeata,M,1969-12-04,NA,NA,NA,NA,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,NA,summer,diurnal,NA,no,1
15223,KLI,21.33,-26.51,Agama aculeata,F,1969-12-04,NA,NA,NA,NA,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,NA,summer,diurnal,NA,no,1.4
15224,KLI,21.38,-26.51,Chondrodactylus angulifer,F,1969-12-03,NA,NA,88,42,24.4,27,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,nocturnal,no,no,0.25
15225,KLI,21.38,-26.51,Chondrodactylus angulifer,F,1969-12-03,NA,NA,86,58,24.4,26.6,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,nocturnal,no,no,0.51
15226,KLI,21.38,-26.51,Chondrodactylus angulifer,M,1969-12-03,NA,NA,97,51,24,26.4,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,nocturnal,no,no,0.8
15227,KLI,21.38,-26.51,Chondrodactylus angulifer,M,1969-12-03,NA,NA,99,41,23.8,26.4,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,NA,summer,nocturnal,no,no,0.65
15228,KLI,21.38,-26.51,Chondrodactylus angulifer,F,1969-12-03,29.67,NA,88,61,23.4,25.8,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2940,summer,nocturnal,no,no,0.4
15229,KLI,21.38,-26.51,Pedioplanis lineoocellata,F,1969-12-04,9,NA,55,110,39.2,31.6,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,900,summer,diurnal,no,no,0.035
15230,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-04,9.27,NA,73,61,35.2,32.6,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,916,summer,diurnal,yes,no,0.05
15231,KLI,21.38,-26.51,Pedioplanis lineoocellata,M,1969-12-04,9.5,NA,57,129,37,32.6,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,930,summer,diurnal,yes,no,0.275
15232,KLI,21.38,-26.51,Trachylepis spilogaster,F,1969-12-04,10.87,NA,NA,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1052,summer,diurnal,NA,no,0.3
15233,KLI,21.38,-26.51,Agama aculeata,M,1969-12-04,11,NA,NA,NA,37.6,33.2,12,1.Kalahari-RBH-FieldBook 15002-165073,1100,summer,diurnal,NA,no,0.8
15234,KLI,21.33,-26.51,Trachylepis spilogaster,F,1969-12-04,12.17,NA,NA,NA,35.8,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1210,summer,diurnal,NA,no,0.05
15235,KLI,21.33,-26.51,Trachylepis sparsa,M,1969-12-04,12.27,NA,NA,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1216,summer,diurnal,NA,no,0.95
15236,KLI,21.33,-26.51,Trachylepis sparsa,F,1969-12-04,12.48,NA,NA,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1229,summer,diurnal,NA,no,0.4
15237,KLI,20.53,-26.48,Pachydactylus wahlbergii,M,1969-12-05,21.7,NA,43,32,NA,NA,12,2.Kalahari-LC-FieldBook-15001-16385.pdf,2142,summer,nocturnal,no,no,0.1
15238,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,22.42,NA,75,96,27.8,27.2,12,1.Kalahari-RBH-FieldBook 15002-165073,2225,summer,diurnal,no,yes,0.3
15239,KLI,20.53,-26.48,Meroles suborbitalis,M,1969-12-05,8.6,NA,55,85,35.8,24.4,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,836,summer,diurnal,yes,no,0.1
15240,KLI,20.53,-26.48,Meroles suborbitalis,M,1969-12-05,8.73,NA,57,98,36.4,26,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,844,summer,diurnal,yes,no,0.155
15241,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,8.83,NA,73,94,37.8,28.4,12,1.Kalahari-RBH-FieldBook 15002-165073,850,summer,diurnal,no,no,0.6
15242,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,8.92,NA,72,96,34.8,26.4,12,1.Kalahari-RBH-FieldBook 15002-165073,855,summer,diurnal,no,no,0.4
15243,KLI,20.53,-26.48,Pedioplanis lineoocellata,F,1969-12-05,9,NA,51,91,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,900,summer,diurnal,no,no,0.05
15244,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,9.25,NA,64,85,NA,NA,12,1.Kalahari-RBH-FieldBook 15002-165073,915,summer,diurnal,no,no,0.5
15245,KLI,20.53,-26.48,Pedioplanis lineoocellata,F,1969-12-05,9.38,NA,51,107,NA,29.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,923,summer,diurnal,no,no,0.025
15246,KLI,20.53,-26.48,Trachylepis sparsa,M,1969-12-05,9.47,NA,86,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,928,summer,diurnal,yes,no,0.3
15247,KLI,21.33,-26.51,Trachylepis spilogaster,F,1969-12-04,NA,NA,NA,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,NA,no,0.1
15248,KLI,20.53,-26.48,Chondrodactylus angulifer,F,1969-12-04,21.1,NA,87,35,29.4,31.5,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2106,summer,nocturnal,no,no,0.3
15249,KLI,20.53,-26.48,Chondrodactylus angulifer,M,1969-12-04,21.27,NA,80,62,30.2,30.6,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,2116,summer,nocturnal,no,no,0.5
15250,KLI,20.53,-26.48,Pachydactylus capensis,F,1969-12-04,22.5,NA,56,35,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2230,summer,nocturnal,no,no,NA
15251,KLI,20.53,-26.48,Meroles suborbitalis,F,1969-12-05,7.83,NA,57,82,33.2,25.7,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,750,summer,diurnal,yes,no,0.015
15252,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,8.5,NA,81,100,33.8,26.2,12,1.Kalahari-RBH-FieldBook 15002-165073,830,summer,diurnal,yes,no,0.8
15253,KLI,20.53,-26.48,Nucras tessellata,F,1969-12-05,8.72,NA,55,NA,NA,NA,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,843,summer,diurnal,no,no,0.025
15254,KLI,20.53,-26.48,Meroles suborbitalis,M,1969-12-05,8.87,NA,54,NA,36.8,26.3,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,852,summer,diurnal,yes,no,0.05
15255,KLI,20.53,-26.48,Pedioplanis lineoocellata,M,1969-12-05,8.95,NA,53,125,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,857,summer,diurnal,no,no,0.005
15256,KLI,20.53,-26.48,Pedioplanis lineoocellata,M,1969-12-05,9.03,NA,55,125,36,26.2,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,902,summer,diurnal,no,no,0.04
15257,KLI,20.53,-26.48,Trachylepis occidentalis,M,1969-12-05,9.17,NA,51,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,910,summer,diurnal,no,no,0.2
15258,KLI,20.53,-26.48,Trachylepis sparsa,F,1969-12-05,9.25,NA,89,87,33.4,27,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,915,summer,diurnal,yes,no,0.105
15259,KLI,20.53,-26.48,Trachylepis sparsa,F,1969-12-05,9.5,NA,79,NA,NA,NA,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,930,summer,diurnal,yes,no,0.025
15260,KLI,20.53,-26.48,Trachylepis occidentalis,F,1969-12-05,9.65,NA,71,112,36.3,29,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,939,summer,diurnal,no,no,NA
15261,KLI,20.53,-26.48,Agama aculeata,F,1969-12-05,9.78,NA,85,100,39.3,29.4,12,1.Kalahari-RBH-FieldBook 15002-165073,947,summer,diurnal,yes,no,1.2
15262,KLI,20.53,-26.48,Nucras tessellata,F,1969-12-05,10.5,NA,56,141,39,30.5,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1030,summer,diurnal,no,no,0.025
15263,KLI,20.37,-26.28,Chondrodactylus bibronii,F,1969-12-05,NA,NA,NA,NA,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,summer,nocturnal,NA,no,NA
15267,KLI,19.56,-27.14,Meroles suborbitalis,M,1969-12-07,17.75,NA,35,62,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1745,summer,diurnal,no,no,0.025
15268,KLI,19.56,-27.14,Pedioplanis lineoocellata,F,1969-12-07,17.85,NA,53,115,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1751,summer,diurnal,no,no,0.075
15269,KLI,19.56,-27.14,Pedioplanis lineoocellata,F,1969-12-07,18.05,NA,51,113,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1803,summer,diurnal,no,no,0.05
15270,KLI,19.56,-27.14,Pedioplanis lineoocellata,F,1969-12-07,18.28,NA,52,110,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1817,summer,diurnal,no,no,0.025
15271,KLI,19.56,-27.14,Pedioplanis lineoocellata,M,1969-12-07,18.6,NA,56,120,34.8,29.2,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1836,summer,diurnal,yes,no,0.05
15272,KLI,19.56,-27.14,Meroles suborbitalis,M,1969-12-07,18.75,NA,35,85,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1845,summer,diurnal,no,no,0.065
15273,KLI,19.56,-27.14,Meroles suborbitalis,M,1969-12-07,18.85,NA,33,80,NA,NA,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1851,summer,diurnal,no,no,0.1
